PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
22,4/4/2025,3:13:56 PM,3,3,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Gracyn Tucker,tuckegr10,,Georgia tech [geo06:2025],,1,Bottom,0,2,0,,,StrikeCalled,,,,,,,66.00477423,5.132563164,-1.253099245,1148.821442,0.913804419,6:00,1.88414343,0.798315972,7.094614048,-34.00348089,-7.620398313,-0.225754074,2.056255243,-0.346843489,60.93289176,-5.72003995,-2.338547837,0.374695961,,,,,,,,,,,,-0.383050362,-11.8359747,-1.105169739,50,0.189891272,2.161359423,-99.73394211,14.91551289,-0.367214885,23.22550443,-43.52071967,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,3ed9c6ea-5053-4b55-8218-3281ff1b4da9,66.08652129,1.876686538,0.800130114,5.264221417,-1.285737393,60.97696557,2.061963883,-0.348129711,-5.593684689,-2.366997544,0.374632744,-0.025273578,-9.229013716,-33.69070367,,955.87014,-637.262097,83.20441327,0.831938313,-0.554709439,0.013269623,,,,,,,,,,,,,,,,,1,1,,,high,high,,,35.90538733,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
23,4/4/2025,3:14:12 PM,3,4,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Gracyn Tucker,tuckegr10,,Georgia tech [geo06:2025],,1,Bottom,0,2,1,,,BallCalled,,,,,,,60.22241038,2.469033747,1.492206873,2225.605704,139.8261958,10:45,1.851239687,0.935642877,6.921923851,-22.89003036,8.611038304,-6.335837471,1.537206127,1.308030007,55.90172134,-4.184799965,-0.105280741,0.411456892,,,,,,,,,,,,8.465381392,9.67739182,-0.497230401,50,0.966877975,-3.352299798,-91.21162326,7.592621876,6.794134817,19.31481603,-24.40718101,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,c50c5d3c-4a86-42e1-a790-2b6c666620e7,60.35336092,1.849290858,0.935243445,2.502973779,1.499358108,56.00766394,1.539206768,1.308524962,-4.139382792,-0.094190395,0.411307396,-6.388817978,7.430167024,-48.74805981,,1467.500455,-1673.249282,65.93712683,-0.503819687,-0.751817485,0.425365951,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.07807752,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
24,4/4/2025,3:14:30 PM,3,5,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Gracyn Tucker,tuckegr10,,Georgia tech [geo06:2025],,1,Bottom,0,3,1,,,InPlay,,GroundBall,FieldersChoice,1,0,,65.00491491,4.496788031,-1.07171348,1288.876943,359.3521822,6:00,1.909602795,0.875347333,6.932286302,-33.0568637,-6.107538077,-0.060576546,1.941002536,0.056846841,60.53051962,-5.760674725,-1.281431043,0.382024,,,,,,,,,,,,-0.511546935,-9.542575357,-1.136523416,50,0.405773467,1.84635762,-98.29518574,13.39226468,-0.47603688,22.65090581,-41.05420797,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,98fb7cca-46e0-45a4-b6b3-a8ac0175f1aa,65.09237999,1.903014123,0.877836401,4.617115577,-1.118004045,60.58379845,1.946334253,0.055054787,-5.642295489,-1.321173654,0.381950032,0.224581519,-7.694050665,-49.39890261,,838.786619,-978.5912225,65.07887536,0.650747156,-0.759258848,-0.007358021,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.06771507,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
25,4/4/2025,3:15:02 PM,4,1,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,1,Bottom,1,0,0,,,StrikeCalled,,,,,,,65.56327674,5.92621248,-1.231095949,1155.937904,348.9479801,5:45,1.917007489,1.040788922,7.07410019,-33.08361438,-6.190190838,1.494798864,2.583172565,0.174821795,60.29693268,-4.859360431,-1.35138468,0.377828238,,,,,,,,,,,,-2.594693446,-10.35424907,-1.363772304,50,0.041287787,2.40930512,-98.90766477,15.99782503,-2.448951498,22.69671662,-41.9467084,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,c788e4e4-f368-4b8f-8565-003ee3b699fc,65.65411968,1.910511772,1.043584985,6.044199361,-1.282973094,60.35044934,2.588455559,0.172749504,-4.742065976,-1.397276018,0.377755744,1.818539778,-7.738800402,-44.95195682,,818.0566126,-816.6858731,70.76994449,0.694574125,-0.70651362,-0.135666092,,,,,,,,,,,,,,,,,1,1,,,high,high,,,35.92590119,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
26,4/4/2025,3:15:18 PM,4,2,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,1,Bottom,1,0,1,,,InPlay,,GroundBall,FieldersChoice,1,0,,64.90239006,4.65157814,-0.418359612,1171.565481,347.6385306,5:30,1.910163794,0.831408692,6.849794716,-34.39220018,-6.947032612,1.689971308,1.826304508,0.373729733,60.15054693,-6.153458627,-0.902474489,0.38360112,71.97195414,-7.42606971,-16.35873138,664.3460185,,,,11.35666364,,-18.38732812,0.111604266,-2.404452298,-10.71696847,-0.953803735,50,0.368411431,1.012729315,-98.11302446,13.76367492,-2.229275805,22.56587183,-42.11023278,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,954b7910-a759-474e-82f6-2060bec5dccb,64.98453362,1.903117097,0.834219738,4.778005866,-0.469676386,60.19669089,1.83187323,0.371660369,-6.030777257,-0.948178552,0.383532125,2.011883429,-8.580003313,-40.23194932,,894.4152474,-756.6948145,76.34359851,0.745736839,-0.645883501,-0.163435216,-20.10090749,68.47909031,-9.302144465,-0.323291005,-0.232629014,1.701004977,-3.582336556,10.77685826,0.052317226,-0.350659733,-0.013452514,-0.7895566,0.002817184,0.613671279,,,1,1,1,41.04612141,high,high,,,36.15020666,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
27,4/4/2025,3:16:08 PM,5,1,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Grace Connelly,connegr10,,Georgia tech [geo06:2025],,1,Bottom,2,0,0,,,InPlay,,GroundBall,Out,1,0,,66.90771211,5.646756042,-1.230864265,1200.920334,1.821242562,6:00,1.835389507,1.030090465,7.239513718,-31.9670847,-6.501454342,-0.244529948,2.493078014,0.379801333,61.65276069,-4.698773939,-0.986482602,0.363202424,54.02299698,3.168475837,9.835632174,1036.37522,,,,43.69794391,,11.00853865,0.570483048,-0.081625156,-10.067639,-1.173151623,50,0.838168842,1.593238366,-102.4746672,13.96724693,-0.082614318,24.51274069,-42.36369165,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,467a2152-92db-4ebf-954b-638806ffd2ee,66.99884342,1.828973696,1.032144836,5.764340973,-1.269308341,61.70741413,2.498295183,0.378333392,-4.581183048,-1.01946733,0.363135526,-0.011887247,-8.002447016,-44.72628377,,853.2259399,-845.1125036,71.04767201,0.71011782,-0.703720705,0.022579893,9.214224955,53.14758941,2.98596741,-0.353280435,1.251367543,2.505378017,8.344353234,42.89384654,1.549170898,0.543402191,-0.017537066,0.159322834,0.27865382,-0.947084095,,,1,1,1,27.16319236,high,high,,,35.76048766,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
28,4/4/2025,3:18:31 PM,1,1,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Taylor Posner,posneta10,Right,Syracuse [syr01:2025],,2,Top,0,0,0,Curve Ball,,BallCalled,,,,,,,61.25591591,0.420066408,2.033851727,1196.515906,158.3881197,11:15,1.861989447,0.476230624,6,-22.53468445,9.667056078,-3.585391832,0.558053039,0.687303685,56.82219613,-5.550365466,-0.271804323,0.415241712,,,,,,,,,,,,5.163834895,11.00324612,0.021793422,50,1.533759741,-3.798277229,-92.5913976,3.945995011,4.277897641,19.69912883,-23.05858374,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,21a15ca7-686e-4772-8efc-deae55a7091a,61.39476552,1.860262497,0.476461621,0.448954338,2.029705831,56.93599237,0.559791362,0.687271924,-5.511591255,-0.272435821,0.415083144,-3.566671034,8.495626839,-43.88262333,,862.402442,-829.4048112,72.07613688,-0.670091942,-0.693183273,0.265468906,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
29,4/4/2025,3:18:50 PM,1,2,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Taylor Posner,posneta10,Right,Syracuse [syr01:2025],,2,Top,0,1,0,Curve Ball,,StrikeSwinging,,,,,,,61.91085081,3.844830157,1.105524472,1503.024871,137.222984,10:30,1.788395133,0.350754479,6,-23.22972943,8.969002072,-6.704404444,2.563574895,0.331895521,56.54033737,-2.275028988,-0.971975138,0.412088258,,,,,,,,,,,,8.418203889,8.829594477,-0.03318462,50,0.681459267,-2.748419833,-93.48301104,9.584151808,7.082455931,20.5419265,-24.74547995,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,bdb4bbd7-6b8c-4ac5-ab5f-7503fefb20db,62.05449394,1.786553715,0.349690849,3.876015265,1.12434514,56.65819894,2.565576611,0.332883662,-2.230740269,-0.950593475,0.411930267,-6.827856008,7.698403388,-40.78497935,,1138.039819,-981.8091116,75.7166326,-0.555761871,-0.653222133,0.514227176,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
30,4/4/2025,3:19:09 PM,1,3,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Taylor Posner,posneta10,Right,Syracuse [syr01:2025],,2,Top,0,1,1,Curve Ball,,StrikeSwinging,,,,,,,62.4800382,4.577534431,0.312071529,1467.327013,131.2568892,10:30,1.834900812,0.408020964,6,-24.93451627,7.323130451,-6.295333403,2.6059917,0.077222621,56.49202544,-2.44923778,-1.464749678,0.408778328,,,,,,,,,,,,7.47734295,6.574350276,-0.275624064,50,0.550117434,-1.393014282,-94.28751611,11.03243972,6.393495471,21.01751246,-26.5526572,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,8658d26f-2348-4eba-85da-47d319005f20,62.62229711,1.832514282,0.407483776,4.618940541,0.321626112,56.61511251,2.608974739,0.077881299,-2.388195686,-1.451427845,0.408624538,-6.352191259,5.985490726,-49.30094644,,956.8232186,-1112.446804,65.20858747,-0.430009038,-0.758145113,0.490212418,,,,,,,,,,,,,,,,,1,0,,,high,medium,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
31,4/4/2025,3:19:28 PM,1,4,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Taylor Posner,posneta10,Right,Syracuse [syr01:2025],,2,Top,0,1,2,Curve Ball,,InPlay,,Popup,Out,1,0,,61.92557817,4.448514697,0.194392167,1448.719583,141.4447557,10:45,1.830889609,0.457316517,6,-22.77296097,9.047851031,-5.491680839,3.002139573,-0.303544645,56.86028401,-1.591759114,-2.4205696,0.412376591,57.80092825,70.25429886,-36.7720666,2448.477865,,,,78.10819113,,-42.99580683,4.667302802,6.625078728,8.509558477,-0.358350735,50,0.585790306,-1.093683656,-93.47029586,10.58027608,5.566373888,20.66856605,-25.02434072,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,8d713a9e-985d-44ab-97ba-586235b48af8,62.07413145,1.829073768,0.456826325,4.478730378,0.202887738,56.98071593,3.003953543,-0.303003794,-1.550875867,-2.408661224,0.412212844,-5.555224328,7.768220612,-45.31328765,,1018.782834,-1029.985422,70.32298351,-0.549931053,-0.710962586,0.438301309,-11.6899993,15.64223777,54.40231264,0.193531987,2.562688005,3.166049957,-53.26547746,57.12861308,5.090870959,-23.59242934,0.212081167,0.965008326,0.254490499,-0.06319428,,,1,0,1,25.34653496,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
32,4/4/2025,3:19:59 PM,2,1,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Tessa Galipeau,galipte10,Left,Syracuse [syr01:2025],,2,Top,1,0,0,Rise Ball,,BallCalled,,,,,,,63.89531426,1.589499163,2.820449963,1343.097717,131.9160106,10:30,1.720667958,0.426474511,6.981082831,-21.95155121,5.88478206,-5.626853997,1.227734187,1.69214245,59.37920989,-3.969553132,1.215685959,0.387122731,,,,,,,,,,,,8.357435676,6.66387839,0.332356319,50,1.056392531,-5.719174737,-96.73707912,6.442195759,7.552065024,21.59754218,-26.15234091,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,24f05e60-5cfb-4844-854f-62ee6c999a6e,64.01942727,1.718371265,0.426092331,1.632738558,2.82771457,59.48285051,1.229994932,1.692582888,-3.918075646,1.225680144,0.38699716,-5.676504286,4.769915892,-51.6324757,,833.6654145,-1053.049598,62.07034706,-0.414655068,-0.784045408,0.461880908,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.01891854,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
33,4/4/2025,3:20:18 PM,2,2,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Tessa Galipeau,galipte10,Left,Syracuse [syr01:2025],,2,Top,1,1,0,Rise Ball,,Foul,,,,,,,62.16143124,3.640330281,1.206677526,1417.826782,144.0027091,10:45,1.732706101,0.39682137,5.578924744,-23.76180076,9.225882243,-5.290721121,5.075457274,1.032221044,48.79074492,68.01305083,31.73679532,1.095120062,52.36590725,68.29798272,-152.7923285,1417.826782,,,,88.11271656,,-146.0568284,4.059625268,-55.99993425,-210.5523135,11.70898325,50,-140.9552796,-4.487252561,-48.0621228,146.5973498,-7.003813664,18.43003131,-58.50745855,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,f214b3f9-56ff-4e54-ac73-0f9cd0a6aa9f,62.31122975,1.730822694,0.396446328,3.671283575,1.213055002,51.2913474,4.825442476,0.839464143,68.03685281,27.72820786,1.081834309,-5.331510828,7.909486431,-45.53696685,,993.1152512,-1011.906558,70.0448929,-0.566694554,-0.713702528,0.411686756,-8.853475828,-17.2213288,48.65418833,-0.433051094,2.280770859,2.642554864,-49.19952874,-73.09758677,-7.100154162,5.752118622,-0.001263282,-0.566694554,-0.713702528,0.411686756,,,1,1,1,13.77875106,high,high,,,37.42107663,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
34,4/4/2025,3:20:40 PM,2,3,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Tessa Galipeau,galipte10,Left,Syracuse [syr01:2025],,2,Top,1,1,1,Changeup,,StrikeCalled,,,,,,,51.05893531,6.373839431,0.741466867,964.194419,40.95435212,7:15,1.827414681,0.353413837,7.094458819,-47.05272646,-2.034871771,-3.862148575,1.899375667,-0.031563045,46.80639883,-7.60651173,-1.572913223,0.485438441,,,,,,,,,,,,5.018956826,-5.590656798,-0.124444716,50,-0.333129494,-1.496773089,-77.00244934,14.89765591,2.866729434,13.88627723,-35.3673228,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,3d7963a8-2116-4d3d-9b15-17cd2a7bba22,51.1372232,1.819806238,0.355643295,6.516811428,0.698579049,46.84252364,1.906126376,-0.033293981,-7.457870017,-1.61129049,0.485339244,-3.58458492,-4.346051213,-59.93188539,,483.0895491,-834.4431468,50.10291904,0.378393291,-0.865430384,0.32840336,,,,,,,,,,,,,,,,,1,1,,,high,high,,,35.90554256,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
35,4/4/2025,3:21:03 PM,2,4,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Tessa Galipeau,galipte10,Left,Syracuse [syr01:2025],,2,Top,1,1,2,Rise Ball,,BallCalled,,,,,,,63.49626014,3.009731287,1.710178096,1661.711576,137.4810975,10:30,1.697277346,0.32323179,5.046153713,-23.84103444,8.601584558,-6.596924699,2.004043369,1.270806346,57.81438223,-2.838404007,0.540309036,0.412646941,,,,,,,,,,,,8.213132006,8.430204264,0.09032249,50,0.87109518,-3.701000353,-95.69049103,8.04867433,7.247230027,21.39620004,-24.73527599,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,a25015f6-888d-49c1-98f5-e3c07521bfac,63.64930785,1.695053504,0.322406712,3.045162079,1.723771972,57.93661717,2.006283449,1.271522516,-2.789726733,0.555618177,0.412482456,-6.681183603,7.295706787,-46.87089769,,1136.020066,-1212.742252,68.36445523,-0.503883233,-0.729815131,0.462029827,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.95384766,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
36,4/4/2025,3:21:23 PM,2,5,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Tessa Galipeau,galipte10,Left,Syracuse [syr01:2025],,2,Top,1,2,2,Changeup,,BallCalled,,,,,,,50.99939335,10.45206448,-0.451385636,870.4495239,34.61377142,7:15,1.652855093,0.387858505,5.623725002,-53.26698165,-3.155698946,-3.395356851,4.059361947,-0.101308797,45.92856099,-4.520893947,-1.291195653,0.512758287,,,,,,,,,,,,3.655647994,-8.096322294,-0.456859494,50,-1.164467069,0.23695746,-75.81436803,19.7664117,2.026541536,13.36283244,-36.66231909,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,f13032e9-8875-490e-801e-7153141f5f91,51.09840787,1.642855644,0.390674134,10.61942198,-0.500756279,45.97153815,4.067507292,-0.103302489,-4.345691529,-1.333940802,0.512643781,-3.074638817,-5.79118713,-54.57630501,,504.5284007,-709.3190161,57.96182166,0.477025711,-0.814888166,0.329247245,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.37627637,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
37,4/4/2025,3:21:44 PM,2,6,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Tessa Galipeau,galipte10,Left,Syracuse [syr01:2025],,2,Top,1,3,2,Rise Ball,,BallCalled,Walk,,Walk,0,0,,64.9396933,3.19501046,2.841930423,1526.491549,142.2123486,10:45,1.706375693,0.404005994,4.833952121,-22.87767039,7.546278343,-4.835758417,2.000211218,1.849784833,60.02969067,-2.921528489,0.56220543,0.406264038,,,,,,,,,,,,6.636228991,6.838681752,0.22118902,50,0.859150541,-5.465210718,-97.71477577,8.487110356,6.108169295,22.26631745,-25.87953715,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,d2d14f78-daa3-4b73-afbe-a84da9f45c61,65.09789872,1.703808699,0.404203658,3.235447943,2.838510893,60.15693552,2.002480626,1.849854048,-2.872685608,0.563787469,0.406100023,-4.826063384,6.292850883,-55.21672958,,870.8233921,-1253.731658,57.0473772,-0.450838057,-0.82131582,0.34955024,,,,,,,,,,,,,,,,,1,1,,,high,high,,,38.16604925,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
38,4/4/2025,3:22:14 PM,3,1,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,2,Top,1,0,0,Rise Ball,,Foul,,,,,,,63.06724264,3.950421089,1.17444854,1595.587654,136.4393887,10:30,1.802062558,0.306228028,6.001308836,-24.16586606,6.670446136,-4.969821526,2.659190286,0.871913002,57.79141382,-2.229424556,0.729598575,0.404533569,,,,,,,,,,,,6.480391662,6.369964516,0.010534784,50,0.662164693,-2.676070265,-95.2090998,10.06389547,5.657168723,21.26560248,-26.61328013,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,5b4cc6f8-5338-4537-a69e-3f215472409b,63.21099255,1.799552924,0.306383567,3.99297284,1.171542083,57.90684443,2.661672859,0.871894139,-2.174263885,0.729321993,0.404381091,-4.946674804,5.386367742,-56.0589453,,890.8799245,-1323.719352,55.83396952,-0.404598503,-0.82961243,0.384763911,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.99869254,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
39,4/4/2025,3:22:38 PM,3,2,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,2,Top,1,0,1,Rise Ball,,InPlay,,LineDrive,Double,0,0,,60.91196686,4.141570254,1.639947462,1723.142112,133.299334,10:30,1.635767594,0.265540569,4.673244101,-25.8124438,8.314960542,-6.682785064,2.419736567,0.191860808,56.88116498,-2.614716572,-1.557011563,0.435347246,67.26190394,20.58764452,19.01570205,881.6816483,39.6425468,102.6083256,21.74822417,177.905669,,22.37907923,2.518094557,8.19591253,7.164633708,0.11926645,50,0.581809538,-3.40602445,-91.61124216,9.861156253,6.624505188,19.68393698,-26.3830955,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,6de0e388-4fee-46c0-84f5-f9dedb9bb41c,61.06756753,1.632547832,0.265202274,4.19147949,1.645237077,57.00385886,2.422339058,0.192406595,-2.558371561,-1.545324655,0.435165231,-6.740433537,6.846928642,-50.99467451,,1084.532921,-1339.032144,62.93926157,-0.431643683,-0.777087469,0.458059817,20.51612045,59.53013728,23.65196142,-0.208833799,1.406538598,2.398369142,67.73451737,164.5067239,18.32942841,19.08477918,0.44077663,0.879523188,0.293236595,-0.374768276,,,1,1,1,37.81483017,high,high,,,38.32675728,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
40,4/4/2025,3:23:27 PM,4,1,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Madelyn Lopez,lopezma12,Left,Syracuse [syr01:2025],,2,Top,1,0,0,Rise Ball,,BallCalled,,,,,,,63.67258427,4.067649763,2.312914696,1334.486668,137.3320008,10:30,1.57325491,0.266721938,4.043684313,-26.9871714,6.930936856,-4.878287572,2.422151454,1.255596006,57.98457927,-2.374838854,1.067996018,0.424001602,,,,,,,,,,,,6.337609375,5.637490953,0.211626604,50,0.611198487,-4.412234609,-95.5818609,9.810332608,5.576933757,21.40919367,-27.21320209,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,a0eb01d8-73a4-4089-a977-84a4d5a2efb6,63.83796788,1.569790517,0.267152158,4.119832116,2.305982974,58.1124282,2.425146652,1.255428556,-2.311046838,1.064638539,0.423820538,-4.829484286,5.427494729,-57.14983268,,723.8842628,-1121.09154,54.24439824,-0.398855397,-0.840091975,0.367640921,,,,,,,,,,,,,,,,,1,1,,,high,high,,,38.95631706,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
41,4/4/2025,3:23:48 PM,4,2,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Madelyn Lopez,lopezma12,Left,Syracuse [syr01:2025],,2,Top,1,1,0,Fast Ball,,BallCalled,,,,,,,64.49832509,2.627534288,3.46091684,1186.526518,76.8570464,8:30,1.707544913,0.450574828,5.735017662,-28.49373482,-0.151147802,-4.984651125,1.16096811,1.758482083,60.97039218,-5.448666868,1.43148004,0.398598023,,,,,,,,,,,,7.343691321,-1.370803149,0.367028099,50,0.835613521,-6.595017412,-97.25404908,8.780299535,6.697290929,22.02593105,-33.42419302,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,bb0824d3-5ea5-46c0-bb5c-56ba8d345c6a,64.61710372,1.702211872,0.451268591,2.719574494,3.448532642,61.06041664,1.165254757,1.758201717,-5.355868948,1.425603811,0.398479168,-4.922718291,-1.607400697,-66.12055271,,480.3220678,-1084.958935,40.48135969,0.092047089,-0.91439923,0.394209819,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.26498371,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
42,4/4/2025,3:24:08 PM,4,3,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Madelyn Lopez,lopezma12,Left,Syracuse [syr01:2025],,2,Top,1,2,0,Rise Ball,,StrikeCalled,,,,,,,63.8486731,3.622756983,2.212042435,1473.119537,140.390164,10:45,1.640410629,0.360862552,5.106365814,-23.73824233,7.721440654,-5.097423187,2.382745184,1.144278114,58.57257423,-2.185393112,0.553265276,0.410054736,,,,,,,,,,,,6.831029806,7.08005449,0.149603943,50,0.673452098,-4.38459824,-96.14918053,9.221573052,6.084991799,21.61478975,-25.86722986,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,153c823d-2a12-4995-872f-c324b05b7414,64.00455004,1.637894255,0.360832275,3.662744614,2.212399747,58.69740156,2.38506165,1.144442787,-2.135113263,0.556878201,0.409889664,-5.101555805,6.419587199,-52.57270787,,895.2945473,-1169.841376,60.77541738,-0.468216127,-0.794125219,0.387477475,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.89363556,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
